customer_id,umur,region,jenis_kelamin,status_nikah,jenis_pekerjaan,has_sms_fin,has_internet_fin,has_tabungan,has_giro,has_deposito,has_loan,jenis_merchant
c3812,35.0,M,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c3813,37.0,Q,M,K,Pegawai Swasta,1.0,1.0,1.0,1.0,0.0,1.0,PARTNERSHIP
c3814,43.0,D,M,K,,1.0,0.0,1.0,0.0,1.0,0.0,RITEL
c3815,40.0,F,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c3816,25.0,H,F,B,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3817,29.0,B,F,K,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3818,,F,M,B,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c3819,40.0,F,M,,Others,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c3820,34.0,F,,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c3821,35.0,F,M,B,Wiraswasta,0.0,1.0,1.0,0.0,1.0,1.0,RITEL
c3822,45.0,B,F,,Pedagang,0.0,1.0,1.0,1.0,1.0,0.0,RITEL
c3823,58.0,R,M,K,Others,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c3824,,X,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3825,37.0,L,M,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c3826,,G,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3827,43.0,R,M,,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c3828,49.0,D,M,,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3829,33.0,H,M,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3830,41.0,D,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c3831,49.0,E,F,,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3832,29.0,D,M,K,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3833,47.0,B,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3834,54.0,G,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c3835,45.0,B,M,K,Pedagang,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3836,24.0,L,F,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3837,,I,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3838,39.0,L,M,K,Pedagang,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c3839,27.0,H,F,B,Others,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c3840,33.0,C,F,K,Others,1.0,1.0,1.0,0.0,1.0,1.0,RITEL
c3841,31.0,F,F,,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3842,36.0,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3843,47.0,E,M,K,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3844,25.0,H,M,B,Others,0.0,1.0,1.0,0.0,1.0,1.0,RITEL
c3845,27.0,R,M,K,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c3846,28.0,H,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3847,35.0,F,F,,Pedagang,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3848,,C,F,B,Others,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3849,68.0,K,M,K,Wiraswasta,0.0,0.0,0.0,1.0,0.0,0.0,RITEL
c3850,45.0,Q,F,,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3851,40.0,M,M,K,,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c3852,33.0,N,F,K,Pedagang,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c3853,49.0,G,M,,,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c3854,41.0,B,M,,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c3855,44.0,L,,K,,1.0,1.0,1.0,0.0,1.0,1.0,RITEL
c3856,51.0,L,F,K,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3857,29.0,X,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c3858,37.0,M,F,K,Pedagang,0.0,1.0,1.0,1.0,1.0,0.0,RITEL
c3859,51.0,F,M,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3860,56.0,L,,,Wiraswasta,1.0,0.0,1.0,0.0,1.0,0.0,RITEL
c3861,38.0,B,M,B,Wiraswasta,1.0,1.0,1.0,1.0,1.0,1.0,RITEL
c3862,31.0,O,M,B,,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c3863,,G,F,K,,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c3864,47.0,E,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c3865,,R,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c3866,,K,M,K,,1.0,0.0,1.0,1.0,0.0,1.0,RITEL
c3867,43.0,B,F,K,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3868,41.0,H,F,K,Others,1.0,1.0,1.0,1.0,1.0,1.0,RITEL
c3869,49.0,G,F,K,Wiraswasta,1.0,1.0,1.0,0.0,1.0,1.0,RITEL
c3870,32.0,R,M,B,Others,1.0,1.0,1.0,1.0,1.0,1.0,RITEL
c3871,60.0,I,,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,1.0,RITEL
c3872,29.0,H,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3873,37.0,M,M,K,Others,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c3874,35.0,R,,,Ibu Rumah Tangga,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3875,36.0,M,M,K,Wiraswasta,1.0,0.0,1.0,1.0,0.0,1.0,RITEL
c3876,31.0,B,F,K,Pedagang,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3877,,X,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3878,44.0,B,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,PARTNERSHIP
c3879,29.0,I,M,B,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c3880,62.0,N,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3881,,C,,,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3882,57.0,L,M,K,Pedagang,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c3883,56.0,I,M,,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3884,47.0,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,CHAIN
c3885,58.0,J,F,K,Wiraswasta,1.0,0.0,1.0,1.0,0.0,0.0,RITEL
c3886,37.0,K,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c3887,36.0,H,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c3888,,H,F,,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3889,47.0,I,F,B,,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c3890,42.0,I,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c3891,38.0,R,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3892,40.0,K,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c3893,54.0,B,F,K,Ibu Rumah Tangga,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3894,44.0,X,F,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c3895,26.0,M,M,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3896,34.0,R,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3897,25.0,G,M,B,Others,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3898,60.0,M,F,K,Wiraswasta,0.0,0.0,1.0,0.0,1.0,0.0,RITEL
c3899,39.0,L,M,,Wiraswasta,0.0,0.0,1.0,1.0,0.0,1.0,RITEL
c3900,29.0,I,F,B,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3901,40.0,B,F,K,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3902,,M,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3903,,D,M,K,Wiraswasta,1.0,0.0,1.0,1.0,0.0,1.0,RITEL
c3904,38.0,P,M,B,Wiraswasta,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c3905,68.0,F,M,K,Wiraswasta,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c3906,36.0,R,M,B,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c3907,,R,M,K,Wiraswasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c3908,38.0,O,M,K,Pedagang,0.0,1.0,1.0,0.0,1.0,1.0,RITEL
c3909,53.0,F,F,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c3910,25.0,Q,M,B,Pedagang,1.0,1.0,1.0,0.0,1.0,1.0,RITEL
c3911,64.0,H,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c3912,,P,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3913,62.0,I,M,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c3914,32.0,R,F,K,Wiraswasta,1.0,1.0,1.0,0.0,1.0,1.0,RITEL
c3915,40.0,H,M,,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c3916,,H,F,K,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3917,44.0,K,M,K,Others,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c3918,49.0,B,M,K,Others,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c3919,50.0,P,M,K,Wiraswasta,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c3920,27.0,R,M,B,Others,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3921,29.0,I,M,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3922,23.0,I,M,B,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3923,,D,F,K,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3924,44.0,O,F,K,Wiraswasta,1.0,0.0,1.0,0.0,1.0,0.0,RITEL
c3925,,M,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3926,,R,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c3927,,F,,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3928,41.0,F,M,,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c3929,40.0,R,M,K,Pedagang,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3930,23.0,K,M,B,Others,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3931,,X,M,K,,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c3932,,R,F,K,,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c3933,33.0,B,M,K,Others,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3934,55.0,F,M,K,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3935,,M,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c3936,46.0,K,F,K,Ibu Rumah Tangga,1.0,0.0,1.0,0.0,1.0,0.0,RITEL
c3937,53.0,F,M,K,Pedagang,0.0,0.0,1.0,0.0,1.0,1.0,RITEL
c3938,27.0,B,M,B,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c3939,55.0,R,M,K,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c3940,28.0,B,M,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c3941,54.0,P,F,K,Others,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3942,54.0,F,F,K,Wiraswasta,1.0,1.0,1.0,0.0,1.0,1.0,RITEL
c3943,,K,M,K,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3944,18.0,K,,B,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3945,32.0,R,M,B,Others,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c3946,,B,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,CHAIN
c3947,,B,F,K,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c3948,34.0,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3949,,G,M,K,,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3950,31.0,F,F,K,Wiraswasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c3951,,I,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3952,43.0,D,F,K,Pedagang,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c3953,24.0,H,M,B,Pedagang,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c3954,34.0,R,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c3955,44.0,H,F,K,Wiraswasta,0.0,1.0,1.0,1.0,1.0,0.0,RITEL
c3956,29.0,G,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3957,46.0,D,F,K,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3958,59.0,K,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3959,41.0,M,M,K,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3960,27.0,M,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c3961,57.0,M,M,K,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3962,,G,M,B,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c3963,68.0,G,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c3964,40.0,B,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c3965,48.0,P,M,,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3966,46.0,R,M,K,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3967,31.0,G,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c3968,32.0,I,F,K,Wiraswasta,1.0,1.0,1.0,0.0,1.0,1.0,RITEL
c3969,55.0,M,M,K,Pedagang,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3970,53.0,R,M,K,Pedagang,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c3971,44.0,R,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c3972,56.0,E,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3973,39.0,G,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3974,35.0,P,,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c3975,56.0,H,,K,Wiraswasta,1.0,0.0,1.0,0.0,1.0,0.0,RITEL
c3976,53.0,I,F,K,Pegawai Swasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c3977,,X,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c3978,30.0,H,F,K,Others,1.0,1.0,1.0,0.0,1.0,1.0,RITEL
c3979,27.0,R,M,B,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3980,,E,F,B,Others,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3981,42.0,N,M,B,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c3982,,F,F,K,Others,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c3983,,Q,F,,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3984,68.0,F,M,K,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3985,38.0,J,F,K,Others,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c3986,49.0,H,F,K,Wiraswasta,0.0,0.0,1.0,1.0,1.0,1.0,RITEL
c3987,22.0,P,F,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3988,32.0,O,,K,Wiraswasta,1.0,0.0,1.0,1.0,0.0,1.0,RITEL
c3989,31.0,E,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c3990,,K,F,K,,1.0,0.0,1.0,1.0,0.0,0.0,RITEL
c3991,53.0,R,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c3992,,G,M,K,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3993,,L,M,,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c3994,68.0,P,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c3995,50.0,N,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c3996,46.0,R,F,K,Pedagang,0.0,1.0,1.0,1.0,1.0,0.0,RITEL
c3997,,H,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c3998,39.0,D,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c3999,31.0,R,M,K,,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c4000,,F,F,K,Ibu Rumah Tangga,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c4001,,L,F,K,Pedagang,0.0,1.0,1.0,1.0,1.0,0.0,RITEL
c4002,34.0,D,M,B,Pegawai Swasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4003,34.0,L,M,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c4004,45.0,Q,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c4005,,B,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,CHAIN
c4006,38.0,N,F,K,Others,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4007,40.0,I,F,K,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c4008,51.0,M,M,K,,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c4009,47.0,M,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c4010,64.0,K,F,,Pedagang,0.0,1.0,1.0,0.0,1.0,1.0,RITEL
c4011,,B,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c4012,26.0,L,,B,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4013,,F,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c4014,46.0,P,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c4015,,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c4016,41.0,E,F,K,Pegawai Swasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c4017,66.0,B,F,K,,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4018,,I,F,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4019,,R,F,K,Ibu Rumah Tangga,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c4020,40.0,N,F,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c4021,43.0,I,F,K,Others,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4022,54.0,G,M,K,Pedagang,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c4023,,I,F,,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c4024,23.0,P,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c4025,35.0,B,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c4026,,F,M,,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4027,38.0,R,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c4028,34.0,R,M,B,,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c4029,32.0,M,F,,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4030,33.0,B,F,K,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4031,41.0,M,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4032,,M,F,K,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4033,34.0,I,M,K,Wiraswasta,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c4034,19.0,I,M,B,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c4035,35.0,R,F,K,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c4036,43.0,B,F,K,Ibu Rumah Tangga,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c4037,53.0,L,F,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c4038,43.0,L,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4039,37.0,R,F,,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4040,37.0,B,M,K,Others,1.0,1.0,1.0,1.0,1.0,0.0,RITEL
c4041,38.0,D,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c4042,45.0,O,F,,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c4043,,I,,,Others,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c4044,,F,F,B,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4045,33.0,P,F,K,Ibu Rumah Tangga,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c4046,32.0,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c4047,27.0,F,M,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c4048,,H,M,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,1.0,RITEL
c4049,33.0,B,M,K,Wiraswasta,0.0,0.0,0.0,1.0,0.0,0.0,RITEL
c4050,33.0,P,F,K,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c4051,35.0,R,M,K,Pegawai Swasta,0.0,0.0,1.0,1.0,1.0,0.0,RITEL
c4052,,X,M,K,Pedagang,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c4053,68.0,L,F,J,Wiraswasta,0.0,0.0,1.0,0.0,1.0,0.0,RITEL
c4054,41.0,P,M,K,Others,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c4055,68.0,R,M,K,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4056,48.0,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c4057,42.0,X,M,B,,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4058,35.0,B,F,,Others,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4059,,X,F,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4060,31.0,K,F,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c4061,41.0,E,F,K,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4062,28.0,N,F,B,Others,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c4063,,K,M,K,Wiraswasta,1.0,1.0,1.0,1.0,1.0,0.0,RITEL
c4064,34.0,Q,F,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c4065,29.0,N,F,B,Others,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c4066,30.0,H,M,,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c4067,,N,M,K,Pedagang,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c4068,32.0,E,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4069,27.0,H,F,B,Others,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c4070,,P,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c4071,48.0,C,F,K,Pedagang,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c4072,39.0,X,M,K,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4073,64.0,R,M,K,Pedagang,0.0,0.0,1.0,1.0,0.0,1.0,RITEL
c4074,45.0,F,F,K,Pedagang,0.0,0.0,1.0,0.0,1.0,0.0,RITEL
c4075,,F,,B,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4076,42.0,G,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c4077,28.0,G,M,B,Others,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c4078,38.0,J,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c4079,47.0,E,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c4080,,G,M,K,Pedagang,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c4081,53.0,N,F,B,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c4082,,R,F,K,Ibu Rumah Tangga,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c4083,33.0,P,,,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4084,39.0,K,M,,Wiraswasta,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c4085,45.0,Q,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c4086,33.0,B,M,B,Pedagang,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c4087,41.0,J,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c4088,38.0,H,,K,Pedagang,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c4089,29.0,G,M,K,,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c4090,29.0,P,M,B,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4091,,O,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c4092,34.0,B,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c4093,60.0,I,F,K,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
